Dataset,nTrees,Rep,K,BaggingAccuracy,BaggingPrecision,BaggingRecall,BaggingF1,SAAccuracy,SAPrecision,SARecall,SAF1
digits,50,2,1,0.9416666666666667,0.9420854920931104,0.9384363029544506,0.9397270450540434,0.9638888888888889,0.9637783457263133,0.9631072525722087,0.9629912905563398
digits,50,2,2,0.9444444444444444,0.9477505107083621,0.9436735713941596,0.9445926848413115,0.9583333333333334,0.9601252140532328,0.9591211455917339,0.9587610449006517
digits,50,2,3,0.9415041782729805,0.9412010418202369,0.9394727102962397,0.939241213441813,0.9164345403899722,0.9162289390230567,0.9170199473728886,0.9144502438384604
digits,50,2,4,0.935933147632312,0.9381473603682906,0.9337753589644759,0.9338735556756728,0.958217270194986,0.9598089668615983,0.9571565030524513,0.9573799696264699
digits,50,2,5,0.9442896935933147,0.9513301078006962,0.9441010445209864,0.9458492888499122,0.9415041782729805,0.9442478981164072,0.9404364634879844,0.9414795904654542
digits,50,3,1,0.9444444444444444,0.9448735346888057,0.9417233828187739,0.9428319612015166,0.9694444444444444,0.9691527756765554,0.9685484290427968,0.9685412360754416
digits,50,3,2,0.9555555555555556,0.9594191252931854,0.9549817545773427,0.9562121376529363,0.9583333333333334,0.9603079845084995,0.958751630560841,0.9590752330240317
digits,50,3,3,0.9303621169916435,0.9294388893120299,0.9297757405992699,0.9279463445647425,0.9303621169916435,0.9296662291850033,0.9313887933961464,0.9293892654504112
digits,50,3,4,0.9331476323119777,0.932055538060973,0.9313219102364403,0.9305841929884882,0.947075208913649,0.9458923356657403,0.9468561561928874,0.9455865490224518
digits,50,3,5,0.9415041782729805,0.9468432058137941,0.9429040185863633,0.9435070337841477,0.9442896935933147,0.9472509931715283,0.9457949185360868,0.9450428638989118
digits,50,4,1,0.9583333333333334,0.9595466077074668,0.9566584477538387,0.957834405385149,0.9527777777777777,0.9540133472049106,0.9507072016427461,0.9520160865056392
digits,50,4,2,0.9527777777777777,0.9548393632081712,0.9527047373003255,0.9530037105723546,0.9638888888888889,0.9652829881798933,0.9634631547131546,0.9635024758386249
digits,50,4,3,0.9220055710306406,0.9194309645862384,0.9217248960190136,0.9199117859307571,0.9136490250696379,0.9146061931190962,0.9125722773958067,0.9105525931611524
digits,50,4,4,0.9415041782729805,0.9425778965917738,0.9412739071642436,0.9401541482578342,0.9498607242339833,0.9517867496585042,0.9489156177281555,0.9482346881528034
digits,50,4,5,0.9554317548746518,0.9605072501028383,0.9554990806094249,0.9569080845871891,0.9610027855153204,0.96279678183859,0.9610335155084299,0.9613727478586723
digits,50,5,1,0.9444444444444444,0.943087203738439,0.9420506046165839,0.9421855613765485,0.9555555555555556,0.9551833219201397,0.9550610912096739,0.954728134073935
digits,50,5,2,0.9638888888888889,0.9657487938727647,0.9639191253897137,0.9643696755910337,0.95,0.953328424311022,0.9506729058277047,0.9508696934068315
digits,50,5,3,0.924791086350975,0.9223431970922951,0.9222856612341908,0.9219298880663971,0.9136490250696379,0.9127059400588813,0.9135302924199984,0.9115510807233986
digits,50,5,4,0.935933147632312,0.9365208067794276,0.9344766721412021,0.933692156862502,0.9749303621169917,0.9749211035765658,0.974738706335874,0.974503210267058
digits,50,5,5,0.958217270194986,0.9623089941427493,0.9581238638069637,0.9591255011435681,0.9637883008356546,0.9654903094841174,0.9649842634692207,0.9649362117209849
digits,50,6,1,0.9444444444444444,0.9458826634101914,0.9417385803871628,0.9434098898544298,0.9638888888888889,0.9630826447820258,0.9628449658393338,0.9625485045453497
digits,50,6,2,0.9555555555555556,0.9603580586080586,0.9549817545773427,0.9565964804591627,0.9611111111111111,0.9627624388286155,0.9620490735196618,0.9615198772742861
digits,50,6,3,0.9275766016713092,0.9261767993910851,0.9276963755199048,0.925596931582564,0.9415041782729805,0.9394267366217022,0.9412363975893389,0.9397355838303714
digits,50,6,4,0.9498607242339833,0.9518636655410626,0.9465235231396661,0.9472091923188957,0.958217270194986,0.9603081995620535,0.9555213087850658,0.9567426703192241
digits,50,6,5,0.9442896935933147,0.9510739914655935,0.9437382720521956,0.9454058207059599,0.958217270194986,0.9616946168935898,0.9594899685064788,0.960234906917386
digits,50,7,1,0.9416666666666667,0.9419354145166837,0.9391082933047074,0.9400975197771416,0.9527777777777777,0.9520101740096336,0.9511512013770271,0.9512954446802164
digits,50,7,2,0.9527777777777777,0.9562196429160716,0.9526817272773156,0.9530676253609492,0.9666666666666667,0.9677894271164732,0.9664443779149661,0.9667732608819428
digits,50,7,3,0.935933147632312,0.9358694180732673,0.9347403446226975,0.9334558819553613,0.9164345403899722,0.9158558151933898,0.9149640735081912,0.9137451021569962
digits,50,7,4,0.9442896935933147,0.9460825532857104,0.9453575567531114,0.9439882099611541,0.9415041782729805,0.9410404537990745,0.9408842753721729,0.9399699543497361
digits,50,7,5,0.9554317548746518,0.9612179976885858,0.9546805452492938,0.9566491579900666,0.9387186629526463,0.9401755565021306,0.9402325672307015,0.9395781812094928
